,Hydropower,Environment,Recession,Sugar,Cotton
2005-07-22,13250000000.0,5257000000.0,2937000000.0,3382000000.0,4235000000.0
2005-07-23,13280000000.0,5262000000.0,2968000000.0,3408000000.0,4282000000.0
2005-07-24,13350000000.0,5296000000.0,2989000000.0,3463000000.0,4357000000.0
2005-07-25,13390000000.0,5316000000.0,3000000000.0,3506000000.0,4421000000.0
2005-07-26,13430000000.0,5327000000.0,3003000000.0,3542000000.0,4477000000.0
2005-07-27,13460000000.0,5333000000.0,3003000000.0,3572000000.0,4528000000.0
2005-07-28,13500000000.0,5343000000.0,3008000000.0,3607000000.0,4583000000.0
2005-07-29,13530000000.0,5340000000.0,3002000000.0,3630000000.0,4626000000.0
2005-07-30,13560000000.0,5344000000.0,3005000000.0,3660000000.0,4677000000.0
2005-07-31,13590000000.0,5344000000.0,3005000000.0,3687000000.0,4724000000.0
2005-08-01,13620000000.0,5342000000.0,3003000000.0,3711000000.0,4767000000.0
2005-08-02,13640000000.0,5334000000.0,2996000000.0,3730000000.0,4805000000.0
2005-08-03,13660000000.0,5322000000.0,2984000000.0,3743000000.0,4837000000.0
2005-08-04,13670000000.0,5302000000.0,2963000000.0,3747000000.0,4859000000.0
2005-08-05,13680000000.0,5278000000.0,2940000000.0,3747000000.0,4878000000.0
2005-08-06,13680000000.0,5248000000.0,2941000000.0,3741000000.0,4889000000.0
2005-08-07,13690000000.0,5215000000.0,2935000000.0,3731000000.0,4897000000.0
2005-08-08,13690000000.0,5179000000.0,2945000000.0,3718000000.0,4900000000.0
2005-08-09,13700000000.0,5152000000.0,2934000000.0,3713000000.0,4912000000.0
2005-08-10,13710000000.0,5125000000.0,2957000000.0,3709000000.0,4923000000.0
2005-08-11,13720000000.0,5098000000.0,2930000000.0,3704000000.0,4932000000.0
2005-08-12,13730000000.0,5070000000.0,2965000000.0,3698000000.0,4940000000.0
2005-08-13,13740000000.0,5041000000.0,2935000000.0,3690000000.0,4945000000.0
2005-08-14,13760000000.0,5014000000.0,2955000000.0,3685000000.0,4952000000.0
2005-08-15,13780000000.0,4998000000.0,2938000000.0,3689000000.0,4967000000.0
2005-08-16,13800000000.0,4982000000.0,2958000000.0,3694000000.0,4981000000.0
2005-08-17,13840000000.0,4975000000.0,2952000000.0,3707000000.0,5004000000.0
2005-08-18,13880000000.0,4973000000.0,2949000000.0,3725000000.0,5029000000.0
2005-08-19,13910000000.0,4966000000.0,2944000000.0,3738000000.0,5048000000.0
2005-08-20,13940000000.0,4954000000.0,2949000000.0,3745000000.0,5060000000.0
2005-08-21,13970000000.0,4944000000.0,2941000000.0,3753000000.0,5072000000.0
2005-08-22,14030000000.0,4955000000.0,2979000000.0,3783000000.0,5105000000.0
2005-08-23,14080000000.0,4965000000.0,2990000000.0,3812000000.0,5135000000.0
2005-08-24,14130000000.0,4973000000.0,2998000000.0,3839000000.0,5162000000.0
2005-08-25,14180000000.0,4977000000.0,3002000000.0,3861000000.0,5183000000.0
2005-08-26,14230000000.0,4985000000.0,3009000000.0,3887000000.0,5206000000.0
2005-08-27,14320000000.0,5027000000.0,3051000000.0,3947000000.0,5262000000.0
2005-08-28,14400000000.0,5065000000.0,3089000000.0,4003000000.0,5312000000.0
2005-08-29,14470000000.0,5096000000.0,3121000000.0,4051000000.0,5352000000.0
2005-08-30,14530000000.0,5111000000.0,3135000000.0,4082000000.0,5374000000.0
2005-08-31,14580000000.0,5110000000.0,3134000000.0,4098000000.0,5379000000.0
2005-09-01,14610000000.0,5099000000.0,3123000000.0,4103000000.0,5371000000.0
2005-09-02,14640000000.0,5079000000.0,3103000000.0,4100000000.0,5353000000.0
2005-09-03,14660000000.0,5052000000.0,3077000000.0,4091000000.0,5327000000.0
2005-09-04,14690000000.0,5026000000.0,3050000000.0,4082000000.0,5300000000.0
2005-09-05,14700000000.0,5028000000.0,3052000000.0,4102000000.0,5302000000.0
2005-09-06,14700000000.0,5028000000.0,3052000000.0,4120000000.0,5302000000.0
2005-09-07,14700000000.0,5029000000.0,3053000000.0,4139000000.0,5303000000.0
2005-09-08,14700000000.0,5027000000.0,3051000000.0,4155000000.0,5301000000.0
2005-09-09,14700000000.0,5014000000.0,3038000000.0,4162000000.0,5288000000.0
2005-09-10,14700000000.0,4995000000.0,3019000000.0,4162000000.0,5269000000.0
2005-09-11,14700000000.0,4979000000.0,3003000000.0,4165000000.0,5253000000.0
2005-09-12,14700000000.0,4964000000.0,2985000000.0,4168000000.0,5236000000.0
2005-09-13,14700000000.0,4949000000.0,2967000000.0,4170000000.0,5217000000.0
2005-09-14,14700000000.0,4932000000.0,2946000000.0,4170000000.0,5196000000.0
2005-09-15,14700000000.0,4928000000.0,2949000000.0,4182000000.0,5187000000.0
2005-09-16,14700000000.0,4930000000.0,2947000000.0,4199000000.0,5182000000.0
2005-09-17,14700000000.0,4942000000.0,2960000000.0,4226000000.0,5186000000.0
2005-09-18,14700000000.0,4958000000.0,2967000000.0,4257000000.0,5194000000.0
2005-09-19,14700000000.0,4962000000.0,2962000000.0,4275000000.0,5189000000.0
2005-09-20,14700000000.0,4955000000.0,2945000000.0,4281000000.0,5171000000.0
2005-09-21,14700000000.0,4939000000.0,2933000000.0,4278000000.0,5143000000.0
2005-09-22,14700000000.0,4917000000.0,2950000000.0,4268000000.0,5108000000.0
2005-09-23,14700000000.0,4898000000.0,2921000000.0,4259000000.0,5074000000.0
2005-09-24,14700000000.0,4878000000.0,2974000000.0,4251000000.0,5039000000.0
2005-09-25,14700000000.0,4866000000.0,2944000000.0,4249000000.0,5009000000.0
2005-09-26,14700000000.0,4865000000.0,2941000000.0,4256000000.0,4988000000.0
2005-09-27,14700000000.0,4888000000.0,2971000000.0,4287000000.0,4991000000.0
2005-09-28,14700000000.0,4911000000.0,2972000000.0,4318000000.0,4992000000.0
2005-09-29,14700000000.0,4935000000.0,2973000000.0,4348000000.0,4993000000.0
2005-09-30,14700000000.0,4949000000.0,2962000000.0,4368000000.0,4982000000.0
2005-10-01,14700000000.0,4955000000.0,2943000000.0,4380000000.0,4963000000.0
2005-10-02,14700000000.0,4954000000.0,2936000000.0,4384000000.0,4935000000.0
2005-10-03,14700000000.0,4948000000.0,2944000000.0,4381000000.0,4900000000.0
2005-10-04,14700000000.0,4936000000.0,2921000000.0,4373000000.0,4859000000.0
2005-10-05,14700000000.0,4926000000.0,2967000000.0,4365000000.0,4816000000.0
2005-10-06,14700000000.0,4915000000.0,2923000000.0,4356000000.0,4773000000.0
2005-10-07,14700000000.0,4915000000.0,2972000000.0,4358000000.0,4739000000.0
2005-10-08,14700000000.0,4939000000.0,2960000000.0,4383000000.0,4727000000.0
2005-10-09,14700000000.0,4964000000.0,2948000000.0,4409000000.0,4716000000.0
2005-10-10,14700000000.0,4991000000.0,2942000000.0,4435000000.0,4705000000.0
2005-10-11,14700000000.0,5017000000.0,2954000000.0,4461000000.0,4692000000.0
2005-10-12,14700000000.0,5038000000.0,2934000000.0,4480000000.0,4672000000.0
2005-10-13,14700000000.0,5049000000.0,2953000000.0,4489000000.0,4642000000.0
2005-10-14,14700000000.0,5055000000.0,2921000000.0,4492000000.0,4605000000.0
2005-10-15,14700000000.0,5055000000.0,2966000000.0,4490000000.0,4561000000.0
2005-10-16,14700000000.0,5052000000.0,2921000000.0,4484000000.0,4513000000.0
2005-10-17,14700000000.0,5047000000.0,2958000000.0,4475000000.0,4461000000.0
2005-10-18,14700000000.0,5040000000.0,2921000000.0,4464000000.0,4407000000.0
2005-10-19,14700000000.0,5033000000.0,2953000000.0,4451000000.0,4350000000.0
2005-10-20,14700000000.0,5024000000.0,2921000000.0,4438000000.0,4292000000.0
2005-10-21,14700000000.0,5017000000.0,2951000000.0,4425000000.0,4234000000.0
2005-10-22,14700000000.0,5009000000.0,2921000000.0,4411000000.0,4173000000.0
2005-10-23,14700000000.0,5000000000.0,2948000000.0,4396000000.0,4111000000.0
2005-10-24,14700000000.0,4991000000.0,2921000000.0,4381000000.0,4049000000.0
2005-10-25,14700000000.0,4983000000.0,2946000000.0,4366000000.0,3985000000.0
2005-10-26,14700000000.0,4974000000.0,2921000000.0,4350000000.0,3921000000.0
2005-10-27,14700000000.0,4967000000.0,2945000000.0,4335000000.0,3856000000.0
2005-10-28,14700000000.0,4966000000.0,2921000000.0,4327000000.0,3798000000.0
2005-10-29,14700000000.0,4966000000.0,2951000000.0,4319000000.0,3739000000.0
2005-10-30,14700000000.0,4970000000.0,2924000000.0,4315000000.0,3683000000.0
2005-10-31,14700000000.0,4971000000.0,2945000000.0,4308000000.0,3624000000.0
2005-11-01,14700000000.0,4983000000.0,2928000000.0,4311000000.0,3575000000.0
2005-11-02,14700000000.0,4990000000.0,2941000000.0,4310000000.0,3521000000.0
2005-11-03,14700000000.0,4996000000.0,2921000000.0,4306000000.0,3464000000.0
2005-11-04,14700000000.0,4999000000.0,2949000000.0,4300000000.0,3404000000.0
2005-11-05,14700000000.0,5001000000.0,2925000000.0,4293000000.0,3342000000.0
2005-11-06,14700000000.0,5002000000.0,2938000000.0,4284000000.0,3278000000.0
2005-11-07,14700000000.0,5002000000.0,2921000000.0,4275000000.0,3213000000.0
2005-11-08,14700000000.0,5003000000.0,2944000000.0,4265000000.0,3148000000.0
2005-11-09,14700000000.0,5004000000.0,2921000000.0,4256000000.0,3081000000.0
2005-11-10,14700000000.0,5004000000.0,2943000000.0,4246000000.0,3016000000.0
2005-11-11,14700000000.0,5006000000.0,2922000000.0,4237000000.0,2953000000.0
2005-11-12,14700000000.0,5007000000.0,2940000000.0,4228000000.0,2921000000.0
2005-11-13,14700000000.0,5009000000.0,2921000000.0,4219000000.0,2942000000.0
2005-11-14,14700000000.0,5011000000.0,2941000000.0,4210000000.0,2921000000.0
2005-11-15,14700000000.0,5014000000.0,2925000000.0,4201000000.0,2941000000.0
2005-11-16,14700000000.0,5017000000.0,2935000000.0,4193000000.0,2921000000.0
2005-11-17,14700000000.0,5027000000.0,2926000000.0,4191000000.0,2947000000.0
2005-11-18,14700000000.0,5041000000.0,2942000000.0,4194000000.0,2921000000.0
2005-11-19,14700000000.0,5057000000.0,2941000000.0,4198000000.0,2952000000.0
2005-11-20,14700000000.0,5072000000.0,2940000000.0,4201000000.0,2921000000.0
2005-11-21,14700000000.0,5085000000.0,2937000000.0,4203000000.0,2949000000.0
2005-11-22,14700000000.0,5098000000.0,2935000000.0,4203000000.0,2921000000.0
2005-11-23,14700000000.0,5109000000.0,2931000000.0,4202000000.0,2946000000.0
2005-11-24,14700000000.0,5120000000.0,2927000000.0,4200000000.0,2921000000.0
2005-11-25,14700000000.0,5130000000.0,2932000000.0,4198000000.0,2945000000.0
2005-11-26,14700000000.0,5140000000.0,2929000000.0,4196000000.0,2921000000.0
2005-11-27,14700000000.0,5150000000.0,2928000000.0,4193000000.0,2943000000.0
2005-11-28,14700000000.0,5160000000.0,2930000000.0,4190000000.0,2921000000.0
2005-11-29,14700000000.0,5170000000.0,2928000000.0,4188000000.0,2943000000.0
2005-11-30,14700000000.0,5180000000.0,2928000000.0,4185000000.0,2921000000.0
2005-12-01,14700000000.0,5191000000.0,2928000000.0,4182000000.0,2942000000.0
2005-12-02,14700000000.0,5201000000.0,2928000000.0,4179000000.0,2921000000.0
2005-12-03,14700000000.0,5211000000.0,2929000000.0,4176000000.0,2942000000.0
2005-12-04,14700000000.0,5222000000.0,2929000000.0,4174000000.0,2921000000.0
2005-12-05,14700000000.0,5233000000.0,2931000000.0,4171000000.0,2942000000.0
2005-12-06,14700000000.0,5244000000.0,2933000000.0,4169000000.0,2921000000.0
2005-12-07,14700000000.0,5255000000.0,2936000000.0,4167000000.0,2941000000.0
2005-12-08,14700000000.0,5266000000.0,2938000000.0,4164000000.0,2921000000.0
2005-12-09,14700000000.0,5277000000.0,2941000000.0,4162000000.0,2940000000.0
2005-12-10,14700000000.0,5285000000.0,2942000000.0,4156000000.0,2921000000.0
2005-12-11,14700000000.0,5293000000.0,2941000000.0,4150000000.0,2936000000.0
2005-12-12,14700000000.0,5299000000.0,2940000000.0,4142000000.0,2921000000.0
2005-12-13,14700000000.0,5305000000.0,2939000000.0,4134000000.0,2934000000.0
2005-12-14,14700000000.0,5310000000.0,2937000000.0,4126000000.0,2921000000.0
2005-12-15,14700000000.0,5316000000.0,2936000000.0,4117000000.0,2934000000.0
2005-12-16,14700000000.0,5321000000.0,2935000000.0,4109000000.0,2921000000.0
2005-12-17,14700000000.0,5327000000.0,2935000000.0,4101000000.0,2933000000.0
2005-12-18,14700000000.0,5333000000.0,2935000000.0,4092000000.0,2921000000.0
2005-12-19,14700000000.0,5339000000.0,2934000000.0,4084000000.0,2933000000.0
2005-12-20,14700000000.0,5344000000.0,2934000000.0,4075000000.0,2921000000.0
2005-12-21,14700000000.0,5350000000.0,2934000000.0,4067000000.0,2933000000.0
2005-12-22,14700000000.0,5355000000.0,2934000000.0,4058000000.0,2921000000.0
2005-12-23,14700000000.0,5360000000.0,2934000000.0,4049000000.0,2932000000.0
2005-12-24,14700000000.0,5365000000.0,2934000000.0,4040000000.0,2921000000.0
2005-12-25,14700000000.0,5369000000.0,2935000000.0,4031000000.0,2932000000.0
2005-12-26,14700000000.0,5374000000.0,2936000000.0,4022000000.0,2921000000.0
2005-12-27,14700000000.0,5379000000.0,2937000000.0,4014000000.0,2932000000.0
2005-12-28,14700000000.0,5383000000.0,2938000000.0,4005000000.0,2921000000.0
2005-12-29,14700000000.0,5388000000.0,2939000000.0,3996000000.0,2932000000.0
2005-12-30,14700000000.0,5393000000.0,2941000000.0,3988000000.0,2921000000.0
2005-12-31,14700000000.0,5399000000.0,2944000000.0,3980000000.0,2933000000.0
2006-01-01,14700000000.0,5404000000.0,2946000000.0,3972000000.0,2921000000.0
2006-01-02,14700000000.0,5409000000.0,2948000000.0,3964000000.0,2932000000.0
2006-01-03,14700000000.0,5413000000.0,2951000000.0,3956000000.0,2921000000.0
2006-01-04,14700000000.0,5418000000.0,2954000000.0,3947000000.0,2932000000.0
2006-01-05,14700000000.0,5423000000.0,2956000000.0,3939000000.0,2921000000.0
2006-01-06,14700000000.0,5427000000.0,2959000000.0,3931000000.0,2932000000.0
2006-01-07,14700000000.0,5432000000.0,2962000000.0,3923000000.0,2921000000.0
2006-01-08,14700000000.0,5438000000.0,2967000000.0,3916000000.0,2933000000.0
2006-01-09,14700000000.0,5443000000.0,2971000000.0,3909000000.0,2921000000.0
2006-01-10,14700000000.0,5449000000.0,2976000000.0,3902000000.0,2933000000.0
2006-01-11,14700000000.0,5456000000.0,2981000000.0,3896000000.0,2921000000.0
2006-01-12,14700000000.0,5461000000.0,2985000000.0,3889000000.0,2933000000.0
2006-01-13,14700000000.0,5467000000.0,2990000000.0,3882000000.0,2921000000.0
2006-01-14,14700000000.0,5472000000.0,2995000000.0,3875000000.0,2933000000.0
2006-01-15,14700000000.0,5479000000.0,3001000000.0,3869000000.0,2921000000.0
2006-01-16,14700000000.0,5484000000.0,3006000000.0,3862000000.0,2933000000.0
2006-01-17,14700000000.0,5489000000.0,3011000000.0,3855000000.0,2921000000.0
2006-01-18,14700000000.0,5494000000.0,3016000000.0,3847000000.0,2932000000.0
2006-01-19,14700000000.0,5499000000.0,3021000000.0,3840000000.0,2921000000.0
2006-01-20,14700000000.0,5504000000.0,3026000000.0,3832000000.0,2932000000.0
2006-01-21,14700000000.0,5508000000.0,3030000000.0,3825000000.0,2921000000.0
2006-01-22,14700000000.0,5513000000.0,3035000000.0,3817000000.0,2932000000.0
2006-01-23,14700000000.0,5517000000.0,3039000000.0,3810000000.0,2921000000.0
2006-01-24,14700000000.0,5522000000.0,3044000000.0,3802000000.0,2932000000.0
2006-01-25,14700000000.0,5526000000.0,3048000000.0,3794000000.0,2921000000.0
2006-01-26,14700000000.0,5530000000.0,3052000000.0,3786000000.0,2931000000.0
2006-01-27,14700000000.0,5534000000.0,3056000000.0,3778000000.0,2921000000.0
2006-01-28,14700000000.0,5538000000.0,3060000000.0,3770000000.0,2931000000.0
2006-01-29,14700000000.0,5542000000.0,3064000000.0,3762000000.0,2921000000.0
2006-01-30,14700000000.0,5547000000.0,3069000000.0,3755000000.0,2932000000.0
2006-01-31,14700000000.0,5552000000.0,3074000000.0,3748000000.0,2921000000.0
2006-02-01,14700000000.0,5557000000.0,3079000000.0,3741000000.0,2932000000.0
2006-02-02,14700000000.0,5561000000.0,3084000000.0,3734000000.0,2921000000.0
2006-02-03,14700000000.0,5566000000.0,3088000000.0,3726000000.0,2932000000.0
2006-02-04,14700000000.0,5571000000.0,3093000000.0,3719000000.0,2921000000.0
2006-02-05,14700000000.0,5576000000.0,3098000000.0,3712000000.0,2932000000.0
2006-02-06,14700000000.0,5580000000.0,3102000000.0,3705000000.0,2921000000.0
2006-02-07,14700000000.0,5585000000.0,3107000000.0,3698000000.0,2932000000.0
2006-02-08,14700000000.0,5589000000.0,3112000000.0,3690000000.0,2921000000.0
2006-02-09,14700000000.0,5594000000.0,3116000000.0,3683000000.0,2932000000.0
2006-02-10,14700000000.0,5598000000.0,3120000000.0,3675000000.0,2921000000.0
2006-02-11,14700000000.0,5601000000.0,3124000000.0,3667000000.0,2931000000.0
2006-02-12,14700000000.0,5606000000.0,3128000000.0,3660000000.0,2921000000.0
2006-02-13,14700000000.0,5612000000.0,3134000000.0,3654000000.0,2933000000.0
2006-02-14,14700000000.0,5617000000.0,3140000000.0,3648000000.0,2924000000.0
2006-02-15,14700000000.0,5622000000.0,3144000000.0,3641000000.0,2927000000.0
2006-02-16,14700000000.0,5627000000.0,3149000000.0,3633000000.0,2921000000.0
2006-02-17,14700000000.0,5631000000.0,3153000000.0,3626000000.0,2931000000.0
2006-02-18,14700000000.0,5636000000.0,3158000000.0,3619000000.0,2922000000.0
2006-02-19,14700000000.0,5644000000.0,3167000000.0,3616000000.0,2935000000.0
2006-02-20,14700000000.0,5654000000.0,3176000000.0,3614000000.0,2930000000.0
2006-02-21,14700000000.0,5661000000.0,3183000000.0,3609000000.0,2923000000.0
2006-02-22,14700000000.0,5668000000.0,3190000000.0,3604000000.0,2930000000.0
2006-02-23,14700000000.0,5674000000.0,3197000000.0,3599000000.0,2923000000.0
2006-02-24,14700000000.0,5680000000.0,3203000000.0,3593000000.0,2930000000.0
2006-02-25,14700000000.0,5687000000.0,3210000000.0,3588000000.0,2923000000.0
2006-02-26,14700000000.0,5694000000.0,3216000000.0,3583000000.0,2929000000.0
2006-02-27,14700000000.0,5699000000.0,3221000000.0,3577000000.0,2921000000.0
2006-02-28,14700000000.0,5703000000.0,3226000000.0,3569000000.0,2932000000.0
2006-03-01,14700000000.0,5707000000.0,3229000000.0,3561000000.0,2922000000.0
2006-03-02,14700000000.0,5711000000.0,3233000000.0,3553000000.0,2930000000.0
2006-03-03,14690000000.0,5714000000.0,3236000000.0,3545000000.0,2921000000.0
2006-03-04,14690000000.0,5717000000.0,3239000000.0,3536000000.0,2930000000.0
2006-03-05,14690000000.0,5719000000.0,3241000000.0,3526000000.0,2921000000.0
2006-03-06,14680000000.0,5721000000.0,3244000000.0,3517000000.0,2929000000.0
2006-03-07,14680000000.0,5723000000.0,3246000000.0,3507000000.0,2921000000.0
2006-03-08,14680000000.0,5726000000.0,3248000000.0,3498000000.0,2930000000.0
2006-03-09,14680000000.0,5730000000.0,3252000000.0,3490000000.0,2921000000.0
2006-03-10,14670000000.0,5735000000.0,3257000000.0,3483000000.0,2932000000.0
2006-03-11,14670000000.0,5740000000.0,3263000000.0,3477000000.0,2925000000.0
2006-03-12,14670000000.0,5748000000.0,3270000000.0,3473000000.0,2927000000.0
2006-03-13,14670000000.0,5756000000.0,3278000000.0,3469000000.0,2923000000.0
2006-03-14,14680000000.0,5765000000.0,3287000000.0,3466000000.0,2932000000.0
2006-03-15,14680000000.0,5773000000.0,3295000000.0,3462000000.0,2928000000.0
2006-03-16,14680000000.0,5782000000.0,3304000000.0,3459000000.0,2925000000.0
2006-03-17,14680000000.0,5797000000.0,3319000000.0,3462000000.0,2935000000.0
2006-03-18,14690000000.0,5808000000.0,3330000000.0,3462000000.0,2935000000.0
2006-03-19,14690000000.0,5819000000.0,3341000000.0,3460000000.0,2933000000.0
2006-03-20,14690000000.0,5829000000.0,3351000000.0,3459000000.0,2932000000.0
2006-03-21,14700000000.0,5843000000.0,3365000000.0,3461000000.0,2934000000.0
2006-03-22,14700000000.0,5856000000.0,3378000000.0,3461000000.0,2934000000.0
2006-03-23,14700000000.0,5866000000.0,3388000000.0,3460000000.0,2933000000.0
2006-03-24,14700000000.0,5876000000.0,3398000000.0,3458000000.0,2931000000.0
2006-03-25,14700000000.0,5886000000.0,3408000000.0,3455000000.0,2929000000.0
2006-03-26,14700000000.0,5898000000.0,3420000000.0,3455000000.0,2929000000.0
2006-03-27,14700000000.0,5911000000.0,3433000000.0,3457000000.0,2931000000.0
2006-03-28,14700000000.0,5925000000.0,3447000000.0,3458000000.0,2933000000.0
2006-03-29,14700000000.0,5937000000.0,3459000000.0,3458000000.0,2934000000.0
2006-03-30,14700000000.0,5951000000.0,3473000000.0,3460000000.0,2936000000.0
2006-03-31,14700000000.0,5966000000.0,3488000000.0,3463000000.0,2940000000.0
2006-04-01,14700000000.0,5981000000.0,3503000000.0,3465000000.0,2943000000.0
2006-04-02,14700000000.0,5995000000.0,3517000000.0,3467000000.0,2946000000.0
2006-04-03,14700000000.0,6011000000.0,3532000000.0,3471000000.0,2951000000.0
2006-04-04,14700000000.0,6024000000.0,3545000000.0,3471000000.0,2953000000.0
2006-04-05,14700000000.0,6039000000.0,3559000000.0,3474000000.0,2956000000.0
2006-04-06,14690000000.0,6049000000.0,3569000000.0,3472000000.0,2955000000.0
2006-04-07,14680000000.0,6059000000.0,3578000000.0,3469000000.0,2954000000.0
2006-04-08,14670000000.0,6066000000.0,3585000000.0,3464000000.0,2951000000.0
2006-04-09,14660000000.0,6076000000.0,3594000000.0,3461000000.0,2949000000.0
2006-04-10,14660000000.0,6086000000.0,3603000000.0,3459000000.0,2949000000.0
2006-04-11,14660000000.0,6108000000.0,3623000000.0,3468000000.0,2959000000.0
2006-04-12,14650000000.0,6124000000.0,3638000000.0,3471000000.0,2964000000.0
2006-04-13,14640000000.0,6137000000.0,3648000000.0,3471000000.0,2966000000.0
2006-04-14,14630000000.0,6145000000.0,3655000000.0,3467000000.0,2964000000.0
2006-04-15,14620000000.0,6152000000.0,3660000000.0,3461000000.0,2960000000.0
2006-04-16,14600000000.0,6158000000.0,3664000000.0,3454000000.0,2955000000.0
2006-04-17,14580000000.0,6164000000.0,3668000000.0,3447000000.0,2950000000.0
2006-04-18,14560000000.0,6173000000.0,3674000000.0,3442000000.0,2948000000.0
2006-04-19,14550000000.0,6182000000.0,3681000000.0,3439000000.0,2947000000.0
2006-04-20,14530000000.0,6189000000.0,3685000000.0,3433000000.0,2943000000.0
2006-04-21,14510000000.0,6198000000.0,3690000000.0,3428000000.0,2941000000.0
2006-04-22,14490000000.0,6206000000.0,3695000000.0,3423000000.0,2939000000.0
2006-04-23,14470000000.0,6214000000.0,3699000000.0,3417000000.0,2936000000.0
2006-04-24,14450000000.0,6224000000.0,3706000000.0,3415000000.0,2935000000.0
2006-04-25,14430000000.0,6232000000.0,3711000000.0,3410000000.0,2934000000.0
2006-04-26,14410000000.0,6248000000.0,3723000000.0,3413000000.0,2929000000.0
2006-04-27,14390000000.0,6259000000.0,3730000000.0,3411000000.0,2924000000.0
2006-04-28,14360000000.0,6268000000.0,3736000000.0,3407000000.0,2933000000.0
2006-04-29,14340000000.0,6274000000.0,3739000000.0,3401000000.0,2930000000.0
2006-04-30,14310000000.0,6279000000.0,3740000000.0,3394000000.0,2926000000.0
2006-05-01,14280000000.0,6285000000.0,3741000000.0,3387000000.0,2925000000.0
2006-05-02,14250000000.0,6296000000.0,3748000000.0,3386000000.0,2932000000.0
2006-05-03,14230000000.0,6304000000.0,3752000000.0,3382000000.0,2932000000.0
2006-05-04,14200000000.0,6311000000.0,3755000000.0,3377000000.0,2931000000.0
2006-05-05,14170000000.0,6317000000.0,3756000000.0,3371000000.0,2929000000.0
2006-05-06,14140000000.0,6330000000.0,3765000000.0,3372000000.0,2934000000.0
2006-05-07,14110000000.0,6338000000.0,3769000000.0,3369000000.0,2935000000.0
2006-05-08,14080000000.0,6341000000.0,3770000000.0,3364000000.0,2934000000.0
2006-05-09,14040000000.0,6345000000.0,3769000000.0,3357000000.0,2931000000.0
2006-05-10,14010000000.0,6348000000.0,3767000000.0,3348000000.0,2927000000.0
2006-05-11,13970000000.0,6349000000.0,3763000000.0,3339000000.0,2922000000.0
2006-05-12,13930000000.0,6349000000.0,3758000000.0,3328000000.0,2930000000.0
2006-05-13,13890000000.0,6352000000.0,3755000000.0,3320000000.0,2926000000.0
2006-05-14,13850000000.0,6352000000.0,3750000000.0,3310000000.0,2923000000.0
2006-05-15,13810000000.0,6352000000.0,3744000000.0,3299000000.0,2929000000.0
2006-05-16,13780000000.0,6361000000.0,3747000000.0,3298000000.0,2933000000.0
2006-05-17,13750000000.0,6369000000.0,3749000000.0,3296000000.0,2937000000.0
2006-05-18,13730000000.0,6379000000.0,3754000000.0,3297000000.0,2943000000.0
2006-05-19,13690000000.0,6385000000.0,3754000000.0,3294000000.0,2945000000.0
2006-05-20,13660000000.0,6388000000.0,3751000000.0,3288000000.0,2945000000.0
2006-05-21,13630000000.0,6393000000.0,3749000000.0,3284000000.0,2947000000.0
2006-05-22,13600000000.0,6401000000.0,3751000000.0,3283000000.0,2953000000.0
2006-05-23,13570000000.0,6413000000.0,3756000000.0,3287000000.0,2963000000.0
2006-05-24,13540000000.0,6421000000.0,3757000000.0,3286000000.0,2969000000.0
2006-05-25,13520000000.0,6427000000.0,3756000000.0,3284000000.0,2974000000.0
2006-05-26,13480000000.0,6431000000.0,3753000000.0,3281000000.0,2977000000.0
2006-05-27,13450000000.0,6434000000.0,3748000000.0,3277000000.0,2980000000.0
2006-05-28,13420000000.0,6435000000.0,3742000000.0,3271000000.0,2981000000.0
2006-05-29,13390000000.0,6435000000.0,3734000000.0,3264000000.0,2982000000.0
2006-05-30,13360000000.0,6434000000.0,3726000000.0,3257000000.0,2983000000.0
2006-05-31,13330000000.0,6430000000.0,3714000000.0,3247000000.0,2981000000.0
2006-06-01,13300000000.0,6431000000.0,3706000000.0,3242000000.0,2984000000.0
2006-06-02,13270000000.0,6434000000.0,3701000000.0,3240000000.0,2990000000.0
2006-06-03,13250000000.0,6438000000.0,3696000000.0,3239000000.0,2997000000.0
2006-06-04,13230000000.0,6438000000.0,3687000000.0,3234000000.0,3002000000.0
2006-06-05,13200000000.0,6437000000.0,3677000000.0,3230000000.0,3006000000.0
2006-06-06,13180000000.0,6435000000.0,3666000000.0,3223000000.0,3009000000.0
2006-06-07,13150000000.0,6429000000.0,3650000000.0,3214000000.0,3010000000.0
2006-06-08,13120000000.0,6422000000.0,3633000000.0,3204000000.0,3009000000.0
2006-06-09,13100000000.0,6420000000.0,3621000000.0,3199000000.0,3014000000.0
2006-06-10,13090000000.0,6426000000.0,3617000000.0,3203000000.0,3028000000.0
2006-06-11,13080000000.0,6434000000.0,3614000000.0,3209000000.0,3045000000.0
2006-06-12,13070000000.0,6439000000.0,3609000000.0,3213000000.0,3060000000.0
2006-06-13,13060000000.0,6442000000.0,3601000000.0,3215000000.0,3073000000.0
2006-06-14,13050000000.0,6443000000.0,3589000000.0,3215000000.0,3084000000.0
2006-06-15,13030000000.0,6437000000.0,3572000000.0,3210000000.0,3091000000.0
2006-06-16,13010000000.0,6429000000.0,3552000000.0,3202000000.0,3095000000.0
2006-06-17,13000000000.0,6420000000.0,3531000000.0,3194000000.0,3099000000.0
2006-06-18,12980000000.0,6417000000.0,3515000000.0,3192000000.0,3110000000.0
